Name,Project,Type,Duration (in seconds),Pauses (in seconds),Duration (in minutes),Pauses (in minutes),
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",partialFocus,3333.5622618198395,0.0,55.55937103033066,0.0,2025-02-15 20:56:42,2025-02-15 21:52:15,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",partialFocus,5059.392395973206,0.0,84.32320659955343,0.0,2025-02-15 19:18:13,2025-02-15 20:42:33,"Good focus,
"Diary","Distribution",partialFocus,4807.876316070557,0.0,80.13127193450927,0.0,2025-02-15 16:00:34,2025-02-15 17:20:42,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",fullFocus,3868.7903032302856,0.0,64.47983838717143,0.0,2025-02-15 14:48:39,2025-02-15 15:53:08,"I notice that it’s hard and I need to keep focus, but right now I’m able to keep this focus,
"+k CS50 AI","Learn_Coding",partialFocus,1192.722671031952,0.0,19.878711183865864,0.0,2025-02-15 14:28:41,2025-02-15 14:48:34,
"Posting","Distribution",partialFocus,920.43474817276,0.0,15.340579136212666,0.0,2025-02-15 14:12:59,2025-02-15 14:28:19,
"+k CS50 AI","Learn_Coding",partialFocus,4530.923310279846,0.0,75.5153885046641,0.0,2025-02-15 12:54:28,2025-02-15 14:09:59,
"+k CS50 AI","Learn_Coding",fullFocus,5321.781280040741,0.0,88.69635466734569,0.0,2025-02-15 08:58:50,2025-02-15 10:27:31,
"Planning","CSAI",partialFocus,391.9308099746704,0.0,6.5321801662445065,0.0,2025-02-15 08:51:27,2025-02-15 08:57:59,
"+k Advanced Programming","CSAI",fullFocus,2198.435088157654,0.0,36.640584802627565,0.0,2025-02-15 08:08:17,2025-02-15 08:44:56,
"Diary","Distribution",partialFocus,5614.419979095459,0.0,93.57366631825765,0.0,2025-02-14 22:20:12,2025-02-14 23:53:47,
"+k Advanced Programming","CSAI",partialFocus,7223.891122817993,0.0,120.39818538029989,0.0,2025-02-14 20:07:24,2025-02-14 22:07:48,
"+k Advanced Programming","CSAI",partialFocus,2781.943979740143,0.0,46.36573299566905,0.0,2025-02-14 19:08:09,2025-02-14 19:54:31,
"+k Autonomous Systems","CSAI",partialFocus,752.785884141922,0.0,12.546431402365366,0.0,2025-02-14 18:55:31,2025-02-14 19:08:04,
"+k Research Workshop","CSAI",partialFocus,2421.5604898929596,0.0,40.35934149821599,0.0,2025-02-14 18:05:36,2025-02-14 18:45:57,
"+k Autonomous Systems","CSAI",partialFocus,5854.0,0.0,97.56666666666666,0.0,2025-02-14 14:47:26,2025-02-14 16:25:00,
"+k Research Workshop","CSAI",partialFocus,5524.384946107864,0.0,92.07308243513107,0.0,2025-02-14 13:00:54,2025-02-14 14:32:58,
"+k Advanced Programming","CSAI",partialFocus,618.9001560211182,0.0,10.315002600351969,0.0,2025-02-14 12:46:28,2025-02-14 12:56:47,
"+k Advanced Programming","CSAI",partialFocus,737.1360008716583,0.0,12.285600014527638,0.0,2025-02-14 12:31:04,2025-02-14 12:43:22,
"+k Intro to Machine Learning","CSAI",partialFocus,2536.23512506485,0.0,42.2705854177475,0.0,2025-02-14 11:48:35,2025-02-14 12:30:51,
"+k Intro to Machine Learning","CSAI",partialFocus,9194.931039094925,0.0,153.24885065158207,0.0,2025-02-14 08:47:38,2025-02-14 11:20:53,
"Buying stuff","General",partialFocus,1023.3748958110809,0.0,17.056248263518015,0.0,2025-02-13 23:11:23,2025-02-13 23:28:26,
"Planning","Daily",partialFocus,381.53069710731506,0.0,6.358844951788584,0.0,2025-02-13 23:03:38,2025-02-13 23:10:00,
"Planning","Daily",partialFocus,225.24138116836548,0.0,3.754023019472758,0.0,2025-02-13 22:49:48,2025-02-13 22:53:33,
"+k Organic Chemistry - Crash Course","Learn Chemistry",endEarly,2742.916725873947,0.0,45.71527876456579,0.0,2025-02-13 22:03:43,2025-02-13 22:49:26,"I’m pushing,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",partialFocus,1142.9997260570526,0.0,19.04999543428421,0.0,2025-02-13 21:44:30,2025-02-13 22:03:33,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",partialFocus,1667.6716589927673,0.0,27.794527649879456,0.0,2025-02-13 21:00:14,2025-02-13 21:28:02,
"Inbox","Inbox",partialFocus,2801.1272468566895,0.0,46.68545411427816,0.0,2025-02-13 20:13:22,2025-02-13 21:00:03,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",partialFocus,635.1271653175354,0.0,10.585452755292257,0.0,2025-02-13 15:15:02,2025-02-13 15:25:37,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",partialFocus,1894.54163479805,0.0,31.57569391330083,0.0,2025-02-13 14:35:13,2025-02-13 15:06:48,
"+k Advanced Programming","CSAI",partialFocus,365.9087631702423,0.0,6.098479386170705,0.0,2025-02-13 14:20:47,2025-02-13 14:26:53,
"Planning","Daily",partialFocus,198.72256112098694,0.0,3.312042685349782,0.0,2025-02-12 23:41:11,2025-02-12 23:44:29,
"+k Advanced Programming","CSAI",partialFocus,6172.400348901749,0.0,102.87333914836248,0.0,2025-02-12 21:58:09,2025-02-12 23:41:01,
"+k Intro to Machine Learning","CSAI",endEarly,1396.5537281036377,0.0,23.275895468393962,0.0,2025-02-12 21:13:41,2025-02-12 21:36:57,"I’m fried,
"Inbox","Inbox",partialFocus,916.0,0.0,15.266666666666667,0.0,2025-02-12 20:56:15,2025-02-12 21:11:31,
"+k Intro to Machine Learning","CSAI",partialFocus,2079.6451649665833,0.0,34.660752749443056,0.0,2025-02-12 20:18:52,2025-02-12 20:53:32,
"+k Intro to Machine Learning","CSAI",partialFocus,5882.476010084152,0.0,98.04126683473586,0.0,2025-02-12 18:35:21,2025-02-12 20:13:24,
"+k Research Workshop","CSAI",partialFocus,2745.1435799598694,0.0,45.75239299933116,0.0,2025-02-12 17:47:20,2025-02-12 18:33:06,
"+k Research Workshop","CSAI",partialFocus,8166.0,0.0,136.1,0.0,2025-02-12 14:42:36,2025-02-12 16:58:42,
"+k Intro to Machine Learning","CSAI",fullFocus,3022.9814069271088,0.0,50.383023448785146,0.0,2025-02-12 13:41:48,2025-02-12 14:32:11,"Learned a lot about NumPy, matplotlib,
"+k Intro to Machine Learning","CSAI",partialFocus,3985.1020827293396,0.0,66.41836804548899,0.0,2025-02-12 12:20:54,2025-02-12 13:27:19,
"+k Intro to Machine Learning","CSAI",fullFocus,2626.827078819275,0.0,43.78045131365458,0.0,2025-02-12 11:33:23,2025-02-12 12:17:10,
"+k Intro to Machine Learning","CSAI",partialFocus,5467.262991189957,0.0,91.12104985316594,0.0,2025-02-12 09:57:08,2025-02-12 11:28:15,
"Inbox","Inbox",partialFocus,1237.49848985672,0.0,20.624974830945334,0.0,2025-02-12 09:36:12,2025-02-12 09:56:49,
"Make or cancel appointments","Health",partialFocus,1685.0,0.0,28.083333333333332,0.0,2025-02-12 09:00:54,2025-02-12 09:28:59,
"+k Intro to Machine Learning","CSAI",partialFocus,1437.5517179965973,0.0,23.95919529994329,0.0,2025-02-12 08:35:25,2025-02-12 08:59:22,
"Planning","Daily",partialFocus,606.8121709823608,0.0,10.113536183039347,0.0,2025-02-11 23:38:28,2025-02-11 23:48:35,
"Study participation","CSAI",partialFocus,654.2370581626892,0.0,10.903950969378153,0.0,2025-02-11 23:26:22,2025-02-11 23:37:16,
"+k Intro to Machine Learning","CSAI",partialFocus,2774.9918999671936,0.0,46.24986499945323,0.0,2025-02-11 22:40:01,2025-02-11 23:26:16,
"Planning","CSAI",partialFocus,5282.522575855255,0.0,88.04204293092091,0.0,2025-02-11 21:11:49,2025-02-11 22:39:51,
"+k Computational Linguistics","CSAI",partialFocus,1960.8979518413544,0.0,32.68163253068924,0.0,2025-02-11 20:39:01,2025-02-11 21:11:42,
"+k Intro to Deep Learning","CSAI",partialFocus,192.23924112319946,0.0,3.2039873520533244,0.0,2025-02-11 20:35:39,2025-02-11 20:38:51,
"+k Intro to Deep Learning","CSAI",partialFocus,758.8311350345612,0.0,12.647185583909353,0.0,2025-02-11 17:20:11,2025-02-11 17:32:49,
"+k Ethics of AI","CSAI",partialFocus,1119.6580379009247,0.0,18.660967298348744,0.0,2025-02-11 17:01:12,2025-02-11 17:19:51,
"+k Intro to Machine Learning","CSAI",partialFocus,978.6565928459167,0.0,16.31094321409861,0.0,2025-02-11 16:44:44,2025-02-11 17:01:02,
"+k Autonomous Systems","CSAI",partialFocus,443.0115180015564,0.0,7.38352530002594,0.0,2025-02-11 16:36:48,2025-02-11 16:44:11,
"+k Autonomous Systems","CSAI",partialFocus,730.0,0.0,12.166666666666666,0.0,2025-02-11 16:14:26,2025-02-11 16:26:36,
"+k Data Structures and Algorithms","CSAI",partialFocus,778.0,0.0,12.966666666666667,0.0,2025-02-11 16:01:28,2025-02-11 16:14:26,
"+k Research Workshop","CSAI",partialFocus,1542.5304870605469,0.0,25.708841451009114,0.0,2025-02-11 15:35:46,2025-02-11 16:01:28,
"+k Research Workshop","CSAI",partialFocus,1470.081787109375,0.0,24.501363118489582,0.0,2025-02-11 15:07:28,2025-02-11 15:31:58,
"Planning","CSAI",partialFocus,2498.884598016739,0.0,41.64807663361231,0.0,2025-02-11 14:25:04,2025-02-11 15:06:42,
"Fix issue","General",partialFocus,863.5303108692169,0.0,14.392171847820283,0.0,2025-02-11 13:55:46,2025-02-11 14:10:09,
"+k Cognitive Neuroscience","CSAI",partialFocus,763.347825050354,0.0,12.722463750839234,0.0,2025-02-11 13:39:21,2025-02-11 13:52:04,
"+k Advanced Programming","CSAI",partialFocus,283.07076692581177,0.0,4.717846115430196,0.0,2025-02-11 13:34:22,2025-02-11 13:39:05,
"+k CS50 AI","Learn_Coding",partialFocus,4450.055869102478,0.0,74.16759781837463,0.0,2025-02-11 12:18:47,2025-02-11 13:32:57,
"+k CS50 AI","Learn_Coding",partialFocus,5098.106196880341,0.0,84.96843661467234,0.0,2025-02-11 10:43:22,2025-02-11 12:08:20,
"Working on Battleplan","Learn Longevity",partialFocus,1107.7961900234222,0.0,18.463269833723704,0.0,2025-02-11 10:24:43,2025-02-11 10:43:10,
"Planning","Daily",partialFocus,860.4644749164581,0.0,14.341074581940969,0.0,2025-02-11 10:10:09,2025-02-11 10:24:30,
"Working on Battleplan","Learn Longevity",partialFocus,2297.103068113327,0.0,38.28505113522212,0.0,2025-02-10 23:18:28,2025-02-10 23:56:45,
"+k CS50 AI","Learn_Coding",partialFocus,1203.743684053421,0.0,20.062394734223684,0.0,2025-02-10 22:52:51,2025-02-10 23:12:55,
"+k CS50 AI","Learn_Coding",partialFocus,2439.430032014847,0.0,40.65716720024745,0.0,2025-02-10 22:00:32,2025-02-10 22:41:12,
"+k CS50 AI","Learn_Coding",partialFocus,770.9270241260529,0.0,12.848783735434214,0.0,2025-02-10 21:35:57,2025-02-10 21:48:48,
"+k CS50 AI","Learn_Coding",partialFocus,3793.5052189826965,0.0,63.22508698304494,0.0,2025-02-10 20:28:26,2025-02-10 21:31:39,
"Inbox","Inbox",partialFocus,1632.9628319740295,0.0,27.21604719956716,0.0,2025-02-10 20:01:04,2025-02-10 20:28:16,
"+k CS50 AI","Learn_Coding",partialFocus,791.2031428813934,0.0,13.186719048023225,0.0,2025-02-10 19:47:47,2025-02-10 20:00:58,
"+k CS50 AI","Learn_Coding",partialFocus,1254.1465260982513,0.0,20.902442101637522,0.0,2025-02-10 16:22:12,2025-02-10 16:43:06,
"+k Principles of Biochemistry - Harvard & EDX","Learn Chemistry",partialFocus,1697.6133410930634,0.0,28.29355568488439,0.0,2025-02-10 15:53:46,2025-02-10 16:22:04,
"+k Principles of Biochemistry - Harvard & EDX","Learn Chemistry",partialFocus,1685.9416410923004,0.0,28.09902735153834,0.0,2025-02-10 15:22:27,2025-02-10 15:50:33,
"+k Principles of Biochemistry - Harvard & EDX","Learn Chemistry",partialFocus,1426.5991368293762,0.0,23.776652280489603,0.0,2025-02-10 14:55:19,2025-02-10 15:19:06,
"+k Principles of Biochemistry - Harvard & EDX","Learn Chemistry",fullFocus,1706.318223953247,0.0,28.438637065887452,0.0,2025-02-10 14:23:53,2025-02-10 14:52:20,
"+k Principles of Biochemistry - Harvard & EDX","Learn Chemistry",fullFocus,2475.2505288124084,0.0,41.254175480206804,0.0,2025-02-10 13:38:25,2025-02-10 14:19:40,
"+k Principles of Biochemistry - Harvard & EDX","Learn Chemistry",partialFocus,2925.133736848831,0.0,48.75222894748052,0.0,2025-02-10 12:35:09,2025-02-10 13:23:54,
"+k Chemistry - Crash Course","Learn Chemistry",fullFocus,3145.166703939438,0.0,52.4194450656573,0.0,2025-02-10 11:38:34,2025-02-10 12:30:59,
"+k Organic Chemistry - Crash Course","Learn Chemistry",partialFocus,1637.7171881198883,0.0,27.295286468664806,0.0,2025-02-10 11:07:53,2025-02-10 11:35:10,
"+k Organic Chemistry - Crash Course","Learn Chemistry",fullFocus,4507.639623880386,0.0,75.12732706467311,0.0,2025-02-10 09:48:52,2025-02-10 11:04:00,
"+k Organic Chemistry - Crash Course","Learn Chemistry",partialFocus,770.0,0.0,12.833333333333334,0.0,2025-02-10 09:35:38,2025-02-10 09:48:28,
"Planning","Daily",partialFocus,398.5905091762543,0.0,6.643175152937571,0.0,2025-02-09 23:40:33,2025-02-09 23:47:12,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",fullFocus,1461.571865081787,0.0,24.359531084696453,0.0,2025-02-09 23:15:47,2025-02-09 23:40:09,
"+k Organic Chemistry - Crash Course","Learn Chemistry",partialFocus,1240.9054651260376,0.0,20.681757752100626,0.0,2025-02-09 22:48:01,2025-02-09 23:08:42,
"+k Organic Chemistry - Crash Course","Learn Chemistry",partialFocus,2948.244376897812,0.0,49.1374062816302,0.0,2025-02-09 21:54:39,2025-02-09 22:43:47,
"}w What is aging - Nintil","Learn Longevity",fullFocus,3329.159752845764,0.0,55.48599588076274,0.0,2025-02-09 20:56:53,2025-02-09 21:52:22,
"Session","Optimization",partialFocus,2187.2918071746826,0.0,36.454863452911376,0.0,2025-02-09 20:15:17,2025-02-09 20:51:44,
"Bachelor or no?","Optimization",partialFocus,3264.0,0.0,54.4,0.0,2025-02-09 19:19:05,2025-02-09 20:13:29,
"Planning","CSAI",partialFocus,1140.0,0.0,19.0,0.0,2025-02-09 18:59:59,2025-02-09 19:18:59,
"}w What is aging - Nintil","Learn Longevity",partialFocus,3233.0,0.0,53.88333333333333,0.0,2025-02-09 14:56:41,2025-02-09 15:50:34,
"}w What is aging - Nintil","Learn Longevity",partialFocus,2585.0,0.0,43.083333333333336,0.0,2025-02-09 13:44:14,2025-02-09 14:27:19,
"}w What is aging - Nintil","Learn Longevity",partialFocus,6135.0,0.0,102.25,0.0,2025-02-09 11:48:46,2025-02-09 13:31:01,
"+k CS50 AI","Learn_Coding",partialFocus,11018.0,0.0,183.63333333333333,0.0,2025-02-09 08:44:39,2025-02-09 11:48:17,
"}w What is aging - Nintil","Learn Longevity",partialFocus,495.0,0.0,8.25,0.0,2025-02-08 23:41:38,2025-02-08 23:49:53,
"}w What is aging - Nintil","Learn Longevity",partialFocus,452.0,0.0,7.533333333333333,0.0,2025-02-08 23:27:46,2025-02-08 23:35:18,
"}w What is aging - Nintil","Learn Longevity",partialFocus,699.0,0.0,11.65,0.0,2025-02-08 23:08:33,2025-02-08 23:20:12,
"}w What is aging - Nintil","Learn Longevity",partialFocus,4519.0,0.0,75.31666666666666,0.0,2025-02-08 21:48:33,2025-02-08 23:03:52,
"}w The longevity FAQ - Nintil","Learn_Coding",partialFocus,3252.0,0.0,54.2,0.0,2025-02-08 17:12:49,2025-02-08 18:07:01,
"}w The longevity FAQ - Nintil","Learn_Coding",partialFocus,4470.0,0.0,74.5,0.0,2025-02-08 15:46:10,2025-02-08 17:00:40,
"}w The longevity FAQ - Nintil","Learn_Coding",partialFocus,3545.0,0.0,59.083333333333336,0.0,2025-02-08 14:26:12,2025-02-08 15:25:17,
"}w The longevity FAQ - Nintil","Learn_Coding",fullFocus,3700.0,0.0,61.666666666666664,0.0,2025-02-08 13:00:12,2025-02-08 14:01:52,
"}w The longevity FAQ - Nintil","Learn_Coding",partialFocus,196.0,0.0,3.2666666666666666,0.0,2025-02-08 12:54:58,2025-02-08 12:58:14,
"}w The longevity FAQ - Nintil","Learn_Coding",partialFocus,8708.0,0.0,145.13333333333333,0.0,2025-02-08 09:58:09,2025-02-08 12:23:17,
"+k CS50 AI","Learn_Coding",partialFocus,3825.0,0.0,63.75,0.0,2025-02-08 08:53:27,2025-02-08 09:57:12,
"+k CS50 AI","Learn_Coding",partialFocus,1053.0,0.0,17.55,0.0,2025-02-08 08:30:48,2025-02-08 08:48:21,
"Keyboard","General",partialFocus,95.0,0.0,1.5833333333333333,0.0,2025-02-07 23:39:55,2025-02-07 23:41:30,
"Planning","Daily",partialFocus,256.0,0.0,4.266666666666667,0.0,2025-02-07 23:35:34,2025-02-07 23:39:50,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",partialFocus,3457.0,0.0,57.61666666666667,0.0,2025-02-07 22:37:30,2025-02-07 23:35:07,
"Working on Battleplan","Learn Longevity",partialFocus,1713.0,0.0,28.55,0.0,2025-02-07 22:08:49,2025-02-07 22:37:22,
"+k Organic Chemistry - Crash Course","Learn Chemistry",partialFocus,5715.0,0.0,95.25,0.0,2025-02-07 20:24:09,2025-02-07 21:59:24,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",partialFocus,1752.0,0.0,29.2,0.0,2025-02-07 19:52:24,2025-02-07 20:21:36,
"Inbox","Inbox",partialFocus,2550.0,0.0,42.5,0.0,2025-02-07 19:09:33,2025-02-07 19:52:03,
"Inbox","Inbox",partialFocus,1020.0,0.0,17.0,0.0,2025-02-07 17:12:37,2025-02-07 17:29:37,
"Inbox","Inbox",partialFocus,1798.0,0.0,29.966666666666665,0.0,2025-02-07 16:40:26,2025-02-07 17:10:24,
"Inbox","Inbox",partialFocus,742.0,0.0,12.366666666666667,0.0,2025-02-07 16:24:37,2025-02-07 16:36:59,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",partialFocus,3382.0,0.0,56.36666666666667,0.0,2025-02-07 15:28:10,2025-02-07 16:24:32,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",partialFocus,666.0,0.0,11.1,0.0,2025-02-07 14:54:37,2025-02-07 15:05:43,
"+k CS50 AI","Learn_Coding",partialFocus,1126.0,0.0,18.766666666666666,0.0,2025-02-07 14:35:41,2025-02-07 14:54:27,
"+k CS50 AI","Learn_Coding",partialFocus,7310.0,0.0,121.83333333333333,0.0,2025-02-07 12:18:47,2025-02-07 14:20:37,
"+k CS50 AI","Learn_Coding",partialFocus,7440.0,0.0,124.0,0.0,2025-02-07 10:09:20,2025-02-07 12:13:20,
"+k CS50 AI","Learn_Coding",partialFocus,6830.0,0.0,113.83333333333333,0.0,2025-02-07 08:09:03,2025-02-07 10:02:53,
"Planning","Daily",partialFocus,185.0,0.0,3.0833333333333335,0.0,2025-02-06 23:40:59,2025-02-06 23:44:04,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Longevity",partialFocus,819.0,0.0,13.65,0.0,2025-02-06 23:27:16,2025-02-06 23:40:55,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Longevity",partialFocus,5029.0,0.0,83.81666666666666,0.0,2025-02-06 21:57:50,2025-02-06 23:21:39,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Longevity",partialFocus,2014.0,0.0,33.56666666666667,0.0,2025-02-06 21:15:16,2025-02-06 21:48:50,
"}w What is aging - Nintil","Learn Longevity",partialFocus,2725.0,0.0,45.416666666666664,0.0,2025-02-06 20:25:24,2025-02-06 21:10:49,
"Reflecting on friendship - Christen","Relationships",partialFocus,1409.0,0.0,23.483333333333334,0.0,2025-02-06 20:01:44,2025-02-06 20:25:13,
"}w What is aging - Nintil","Learn Longevity",partialFocus,3005.0,0.0,50.083333333333336,0.0,2025-02-06 19:10:45,2025-02-06 20:00:50,
"Inbox","Inbox",partialFocus,3435.0,0.0,57.25,0.0,2025-02-06 14:38:49,2025-02-06 15:36:04,
"CS50x","Learn_Coding",partialFocus,3486.0,0.0,58.1,0.0,2025-02-06 13:40:37,2025-02-06 14:38:43,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Longevity",partialFocus,1482.0,0.0,24.7,0.0,2025-02-06 13:15:50,2025-02-06 13:40:32,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",partialFocus,1989.0,0.0,33.15,0.0,2025-02-06 12:38:05,2025-02-06 13:11:14,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",partialFocus,5191.0,0.0,86.51666666666667,0.0,2025-02-06 11:00:01,2025-02-06 12:26:32,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",partialFocus,5151.0,0.0,85.85,0.0,2025-02-06 09:29:28,2025-02-06 10:55:19,
"Inbox","Inbox",partialFocus,1895.0,0.0,31.583333333333332,0.0,2025-02-06 08:57:39,2025-02-06 09:29:14,
"Planning","Daily",partialFocus,442.0,0.0,7.366666666666666,0.0,2025-02-05 23:45:58,2025-02-05 23:53:20,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Longevity",partialFocus,3623.0,0.0,60.38333333333333,0.0,2025-02-05 22:31:58,2025-02-05 23:32:21,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Longevity",partialFocus,2234.0,0.0,37.233333333333334,0.0,2025-02-05 21:43:35,2025-02-05 22:20:49,
"Ask people for advice on how to approach Longevity","Distribution",partialFocus,3240.0,0.0,54.0,0.0,2025-02-05 20:49:28,2025-02-05 21:43:28,
"Ask people for advice on how to approach Longevity","Distribution",partialFocus,4478.0,0.0,74.63333333333334,0.0,2025-02-05 19:06:01,2025-02-05 20:20:39,
"CS50x","Learn_Coding",partialFocus,2511.0,0.0,41.85,0.0,2025-02-05 16:44:49,2025-02-05 17:26:40,
"CS50x","Learn_Coding",partialFocus,2219.0,0.0,36.983333333333334,0.0,2025-02-05 16:04:49,2025-02-05 16:41:48,
"CS50x","Learn_Coding",partialFocus,2092.0,0.0,34.86666666666667,0.0,2025-02-05 15:26:13,2025-02-05 16:01:05,
"CS50x","Learn_Coding",partialFocus,3109.0,0.0,51.81666666666667,0.0,2025-02-05 14:30:26,2025-02-05 15:22:15,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Longevity",partialFocus,4660.0,0.0,77.66666666666667,0.0,2025-02-05 12:42:20,2025-02-05 14:00:00,
"CS50x","Learn_Coding",partialFocus,3143.0,0.0,52.38333333333333,0.0,2025-02-05 11:49:50,2025-02-05 12:42:13,
"CS50x","Learn_Coding",partialFocus,1125.0,0.0,18.75,0.0,2025-02-05 11:27:32,2025-02-05 11:46:17,
"CS50x","Learn_Coding",partialFocus,2392.0,0.0,39.86666666666667,0.0,2025-02-05 10:33:36,2025-02-05 11:13:28,
"CS50x","Learn_Coding",partialFocus,2797.0,0.0,46.61666666666667,0.0,2025-02-05 09:43:15,2025-02-05 10:29:52,
"CS50x","Learn_Coding",partialFocus,4310.0,0.0,71.83333333333333,0.0,2025-02-05 08:26:19,2025-02-05 09:38:09,
"Planning","Daily",partialFocus,144.0,0.0,2.4,0.0,2025-02-04 23:47:28,2025-02-04 23:49:52,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Longevity",partialFocus,3393.0,0.0,56.55,0.0,2025-02-04 22:43:24,2025-02-04 23:39:57,
"Shortcuts","Optimization",partialFocus,1023.0,0.0,17.05,0.0,2025-02-04 22:26:14,2025-02-04 22:43:17,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Longevity",partialFocus,1430.0,0.0,23.833333333333332,0.0,2025-02-04 22:02:13,2025-02-04 22:26:03,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Longevity",partialFocus,4687.0,0.0,78.11666666666666,0.0,2025-02-04 20:41:29,2025-02-04 21:59:36,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Longevity",partialFocus,2360.0,0.0,39.333333333333336,0.0,2025-02-04 17:27:58,2025-02-04 18:07:18,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Longevity",fullFocus,5727.0,0.0,95.45,0.0,2025-02-04 15:14:02,2025-02-04 16:49:29,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Longevity",partialFocus,2286.0,0.0,38.1,0.0,2025-02-04 14:21:46,2025-02-04 14:59:52,
"Shortcuts","Optimization",partialFocus,1599.0,0.0,26.65,0.0,2025-02-04 13:53:50,2025-02-04 14:20:29,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Longevity",partialFocus,948.0,0.0,15.8,0.0,2025-02-04 13:37:58,2025-02-04 13:53:46,
"}b Molecular Biology of the Cell - Bruce Alberts","Learn Biology",partialFocus,2143.0,0.0,35.71666666666667,0.0,2025-02-04 13:02:15,2025-02-04 13:37:58,
"CS50x","Learn_Coding",partialFocus,4261.0,0.0,71.01666666666667,0.0,2025-02-04 11:48:13,2025-02-04 12:59:14,
"CS50x","Learn_Coding",partialFocus,2123.0,0.0,35.38333333333333,0.0,2025-02-04 11:00:32,2025-02-04 11:35:55,
"CS50x","Learn_Coding",partialFocus,2422.0,0.0,40.36666666666667,0.0,2025-02-04 10:16:16,2025-02-04 10:56:38,
"CS50x","Learn_Coding",partialFocus,6000.0,0.0,100.0,0.0,2025-02-04 08:31:40,2025-02-04 10:11:40,
"Planning","Daily",partialFocus,421.0,0.0,7.016666666666667,0.0,2025-02-03 23:50:55,2025-02-03 23:57:56,
"My website","Distribution",partialFocus,1151.0,0.0,19.183333333333334,0.0,2025-02-03 23:31:35,2025-02-03 23:50:46,
"Working on Battleplan","Learn Longevity",partialFocus,8549.0,0.0,142.48333333333332,0.0,2025-02-03 21:07:47,2025-02-03 23:30:16,
"+k 7.00x Intro to Biology - MIT (the secret of life)","Learn Biology",partialFocus,2466.0,0.0,41.1,0.0,2025-02-03 20:00:38,2025-02-03 20:41:44,
"Inbox","Inbox",partialFocus,1224.0,0.0,20.4,0.0,2025-02-03 19:38:38,2025-02-03 19:59:02,
"CS50x","Learn_Coding",partialFocus,2868.0,0.0,47.8,0.0,2025-02-03 18:45:11,2025-02-03 19:32:59,
"CS50x","Learn_Coding",partialFocus,2905.0,0.0,48.416666666666664,0.0,2025-02-03 15:06:59,2025-02-03 15:55:24,
"CS50x","Learn_Coding",partialFocus,7210.0,0.0,120.16666666666667,0.0,2025-02-03 12:42:13,2025-02-03 14:42:23,
"CS50x","Learn_Coding",partialFocus,1932.0,0.0,32.2,0.0,2025-02-03 12:06:41,2025-02-03 12:38:53,
"CS50x","Learn_Coding",partialFocus,1842.0,0.0,30.7,0.0,2025-02-03 11:32:59,2025-02-03 12:03:41,
"CS50x","Learn_Coding",partialFocus,1619.0,0.0,26.983333333333334,0.0,2025-02-03 11:03:00,2025-02-03 11:29:59,
"CS50x","Learn_Coding",partialFocus,6936.0,0.0,115.6,0.0,2025-02-03 08:48:21,2025-02-03 10:43:57,
"Planning","Daily",partialFocus,313.0,0.0,5.216666666666667,0.0,2025-02-02 23:51:49,2025-02-02 23:57:02,
"My website","Distribution",partialFocus,5176.0,0.0,86.26666666666667,0.0,2025-02-02 22:25:17,2025-02-02 23:51:33,
"My website","Distribution",partialFocus,18935.0,0.0,315.5833333333333,0.0,2025-02-02 16:59:29,2025-02-02 22:15:04,
"Clara","Relationships",partialFocus,2395.0,0.0,39.916666666666664,0.0,2025-02-02 15:30:50,2025-02-02 16:10:45,
"Cursor","Optimization",partialFocus,553.0,0.0,9.216666666666667,0.0,2025-02-02 15:20:53,2025-02-02 15:30:06,
"Cursor","Optimization",partialFocus,5626.0,0.0,93.76666666666667,0.0,2025-02-02 13:26:53,2025-02-02 15:00:39,
